country,year,mean,median,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,headcount_40_median,headcount_50_median,headcount_60_median,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,spl,spr,pg,cpi,ppp,headcount_100,headcount_1000,headcount_2000,headcount_300,headcount_3000,headcount_4000,headcount_420,headcount_500,headcount_700,headcount_830,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_300,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_420,headcount_ratio_500,headcount_ratio_700,headcount_ratio_830,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_300,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_420,income_gap_ratio_500,income_gap_ratio_700,income_gap_ratio_830,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_300,poverty_gap_index_3000,poverty_gap_index_4000,poverty_gap_index_420,poverty_gap_index_500,poverty_gap_index_700,poverty_gap_index_830,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_300,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_420,avg_shortfall_500,avg_shortfall_700,avg_shortfall_830,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_300,total_shortfall_3000,total_shortfall_4000,total_shortfall_420,total_shortfall_500,total_shortfall_700,total_shortfall_830,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,top1_thr,top1_share,top1_avg,top90_99_share
Czechia,2021,47.783066,41.585743,0.11771288,0.26202103,0.2033456,3.8934524,5.849378,6.8437157,7.580763,8.335197,9.168538,10.256274,11.764587,14.125967,22.182127,24.545002,30.741056,34.527767,37.930492,41.585743,46.39975,51.939083,61.020435,76.04001,338931,601639,1114329,3.226142,5.726748,10.60683,24.707561,25.96556,24.1149,0.7971007,1.486982,2.5578256,4.109929,5.398986,6.0170164,1392982.4,3248240.5,6704936.0,22.093,0.068980515,0.7468122,1.0,13.577576,0,62033,520406,6288,1942263,4804954,8655,9844,20632,30590,0.0,0.59046626,4.9535255,0.059850585,18.487577,45.736324,0.08238678,0.09370463,0.1963892,0.29117796,,26.702696,26.900532,19.286018,24.36458,24.666233,34.592705,39.995953,37.26386,34.638203,0.0,0.15767032,1.3325244,0.011543225,4.504421,11.281428,0.028498607,0.03747656,0.07318148,0.10085718,,2.6702697,5.380106,0.57858056,7.3093743,9.866493,1.4528936,1.9997977,2.6084702,2.8749707,0.0,165644.84,2799839.5,3638.1145,14196727.0,47408046,12574.794,19686.008,53817.957,87945.35,18.604109,27.950123,32.701374,36.22321,39.828125,43.810085,49.00762,56.214806,67.4982,105.993004,32.502506,45.315365,0.9178567,3.7266474,3.0979834,1.8285115,1.6942652,150.24823,4.2317343,202.20523,17.950392
Czechia,2022,44.7562,39.480545,0.11586688,0.2587039,0.19765,3.8240075,5.926545,6.8476243,7.6759605,8.434596,9.261946,10.250116,11.800643,14.185341,21.793219,23.345594,28.666706,32.560497,36.069866,39.480545,43.661358,48.775703,57.368828,70.91002,350759,695119,1103899,3.286687,6.5134106,10.343766,28.409628,25.781685,26.933008,0.93373525,1.6792674,2.7858875,4.4865103,5.089375,6.379979,1573683.9,3537721.2,7042852.5,21.04,0.0764811,0.7961879,1.1510017,13.577576,0,103595,714961,0,2493348,5506306,11701,16525,31569,60838,0.0,0.9707093,6.6993356,0.0,23.363201,51.595245,0.10964113,0.1548465,0.29580492,0.5700649,,25.331085,26.023806,,23.65251,26.001743,8.410504,18.87361,26.037428,23.769686,0.0,0.24589063,1.743422,0.0,5.525983,13.415665,0.009221348,0.029224414,0.07702085,0.13550264,,2.5331085,5.204761,,7.095753,10.400697,0.35324118,0.94368047,1.82262,1.9728839,0.0,262417.38,3721201.2,0.0,17692182.0,57269421,4133.275,15594.319,57538.29,120026.31,17.114803,26.524963,30.647364,34.354683,37.750046,41.45295,45.87562,52.815193,63.488194,97.53817,32.708733,45.498047,0.8977958,3.6898994,3.0374048,1.796075,1.6911347,137.61871,4.0511637,181.3147,17.742056
Czechia,2023,43.34936,39.06913,0.11613182,0.25713998,0.19309661,3.756062,5.7302895,6.866826,7.8081384,8.63398,9.418234,10.423027,11.823901,14.026237,21.513308,21.950802,27.457354,31.915854,35.71179,39.06913,42.802406,47.686214,55.245438,67.48507,404599,755310,1363637,3.7242014,6.952387,12.551837,28.192013,27.018456,24.9133,1.0499278,1.878427,3.127077,4.4057493,5.277938,5.840046,1782561.9,3986479.2,7963702.5,20.835,0.083491296,0.8259617,1.2737129,13.577576,0,135043,795004,0,2758868,5699222,5167,6410,56808,91056,0.0,1.2430304,7.3177567,0.0,25.394491,52.459503,0.04755701,0.059006184,0.52289826,0.83813995,,26.56164,27.369793,,25.704865,27.617968,16.270094,25.487867,22.70968,24.618252,0.0,0.3301684,2.0028543,0.0,6.527619,14.488247,0.007738149,0.015038347,0.11874876,0.20633568,,2.656164,5.4739585,,7.711459,11.047187,0.6833439,1.2743933,1.5896777,2.043315,0.0,358696.34,4351819.0,0.0,21274898.0,62960369,3530.8381,8168.8613,90306.41,186056.08,16.28229,24.840437,29.767252,33.847782,37.427753,40.827442,45.183155,51.255856,60.80284,93.25881,32.795296,45.6914,0.890403,3.746387,3.0743783,1.7273246,1.7798498,128.81319,4.0490913,175.52553,17.464216
Denmark,1987,54.767178,49.00983,0.13994986,0.2623234,0.20628513,3.7564569,5.786161,6.7907,7.649065,8.503468,9.47045,10.58249,12.029359,14.189644,21.242207,28.137552,34.711872,39.55202,44.052666,49.00983,54.629055,61.606926,70.81662,86.06612,191563,307023,615050,3.7363415,5.988329,11.996241,42.457443,37.060688,27.395964,1.586354,2.2193155,3.286485,8.323328,9.08169,8.056029,1594441.6,2788287.8,4954861.0,25.805,0.069948696,1.1640964,0.5210636,7.240201,25502,76706,204816,38353,665852,1602182,38353,38353,63854,63854,0.49739555,1.496103,3.9948304,0.7480515,12.987115,31.249756,0.7480515,0.7480515,1.245447,1.245447,71.99883,60.059628,40.828484,61.75796,26.697233,25.233377,72.6841,77.05455,56.32933,63.169407,0.35812476,0.89855903,1.6310294,0.461984,3.4671977,7.8853664,0.54371756,0.576411,0.7015479,0.78673697,0.71998835,6.0059624,8.165696,1.8527389,8.00917,10.093351,3.0527318,3.8527274,3.943053,5.243061,18361.143,460693.38,1672465.2,71058.09,5332922.0,16171385,117081.42,147763.66,251779.72,334790.4,20.573053,31.689169,37.190746,41.89177,46.57109,51.86698,57.957314,65.8814,77.71268,116.33756,32.48585,46.271942,0.8857421,3.7130115,3.0587635,1.756099,1.7417943,174.61046,4.0835066,223.64214,17.158699
Denmark,1992,53.835506,49.106,0.1276305,0.24691045,0.19224928,3.890384,6.0336647,7.033033,7.8596034,8.676964,9.592423,10.623548,12.067654,14.071141,20.151585,29.000153,35.46015,40.013557,44.410217,49.106,54.115685,60.409443,69.66623,83.266426,180820,323022,542862,3.496558,6.2463536,10.497453,42.156826,33.907925,29.922052,1.4740382,2.1180084,3.1410527,8.280612,8.325412,8.816113,1497300.2,2689291.2,4785933.0,25.853,0.07249815,1.1516024,0.61236876,7.240201,25544,77437,180820,25544,581681,1550948,38618,38618,51692,64564,0.49395204,1.4974136,3.496558,0.49395204,11.248103,29.991055,0.7467621,0.7467621,0.99957216,1.2484928,72.000244,53.998016,43.198,90.66698,29.167374,24.733156,69.581795,74.44864,64.620544,57.316555,0.35564545,0.80857575,1.5104436,0.44784984,3.280776,7.4177322,0.5196127,0.55595666,0.6459343,0.7155911,0.7200024,5.3998017,8.6396,2.7200093,8.750212,9.893263,2.9224353,3.722432,4.523438,4.757274,18391.742,418144.44,1562212.5,69479.914,5089832.0,15343935,112858.61,143752.88,233825.56,307148.66,20.944078,32.48254,37.86269,42.312572,46.712875,51.641296,57.192406,64.96683,75.7527,108.487076,33.49365,46.354767,0.81201756,3.4484642,2.8712409,1.6956468,1.6933014,145.49786,4.1398535,222.87111,16.01173
Denmark,1995,55.795433,50.81869,0.09162498,0.22955896,0.18467417,4.643421,6.2090707,7.0965686,7.897292,8.697674,9.566828,10.6039295,11.958956,13.882843,19.44342,31.496897,37.25558,41.774612,46.164604,50.81869,55.974575,62.50028,71.18672,84.81979,91501,222264,457838,1.7484134,4.247055,8.748425,26.003975,21.542032,20.332329,0.45465702,0.914901,1.7787596,5.285952,5.4736896,6.199574,483669.88,1216604.1,2838400.5,26.709,0.049995955,0.6112567,0.6456006,7.240201,0,12946,78494,0,418606,1373755,12946,12946,12946,12946,0.0,0.24737881,1.4998786,0.0,7.998775,26.249897,0.24737881,0.24737881,0.24737881,0.24737881,,64.79623,29.034422,,20.879084,20.213161,16.17876,29.590475,49.708046,57.585407,0.0,0.16028896,0.43547973,0.0,1.6700721,5.305934,0.040022034,0.07319912,0.12296474,0.14245129,,6.4796224,5.8068843,,6.2637253,8.085264,0.6795079,1.4795238,3.4795632,4.779589,0.0,83885.195,455805.56,0.0,2622033.0,11107172,8796.909,19153.914,45046.426,61876.56,25.90817,34.64378,39.59561,44.063282,48.529045,53.37853,59.16508,66.72551,77.45992,108.485405,34.544025,46.012554,0.7522694,3.0708396,2.6929572,1.6690669,1.6134508,136.64633,3.8687692,215.85963,15.574651
Denmark,2000,59.590794,53.903194,0.09577438,0.2376632,0.19406818,4.5252337,6.063098,6.958479,7.786833,8.620409,9.505141,10.616037,12.070003,14.075385,19.779383,32.748146,38.88261,43.895992,48.772068,53.903194,59.58341,67.130516,77.008835,91.933395,93367,240153,520529,1.748579,4.4975686,9.748442,24.019701,20.77792,19.647984,0.42000163,0.93450165,1.9153708,5.178954,5.5999813,6.354534,483543.44,1344852.4,3307719.2,28.252,0.054962676,0.5723029,0.72370714,7.240201,0,13347,66674,0,373744,1201404,0,0,13347,13347,0.0,0.24996004,1.2486588,0.0,6.9994526,22.499828,0.0,0.0,0.24996004,0.24996004,,45.94193,26.8586,,20.328817,20.01873,,,22.77448,34.869934,0.0,0.11483727,0.33537436,0.0,1.4229063,4.5041785,0.0,0.0,0.0569275,0.08716151,,4.5941925,5.37172,,6.0986447,8.007492,,,1.5942136,2.8942046,0.0,61318.69,358154.06,0.0,2279332.0,9620233,0.0,0.0,21277.969,38628.95,26.966227,36.13048,41.466125,46.402355,51.3697,56.64189,63.26181,71.9261,83.876335,117.86691,33.954052,46.266567,0.7807556,3.1973655,2.8072855,1.7055278,1.6459923,156.77931,3.813419,227.24469,15.965963
Denmark,2003,58.213306,52.042614,0.1216512,0.2563104,0.20331585,3.9801214,5.850834,6.760632,7.577107,8.489787,9.376742,10.482358,12.0243025,14.084764,21.37335,30.317875,36.748066,41.711205,46.675083,52.042614,57.38278,64.93459,74.85274,90.42632,138537,309109,589146,2.569995,5.7342443,10.929181,33.559193,26.337055,23.77209,0.8624666,1.5102327,2.5980966,6.986032,6.853246,7.4229703,967823.94,2118400.0,4373213.5,27.321,0.06467777,0.7734983,0.7743237,7.240201,10672,32330,129836,19884,515688,1403355,19884,19884,22250,25342,0.19798324,0.5997567,2.4085686,0.36886796,9.56648,26.033497,0.36886796,0.36886796,0.41275132,0.470111,56.931988,60.83153,33.04935,65.84133,23.878845,22.862953,75.6011,79.505,77.38003,71.449844,0.11271122,0.36483747,0.79601824,0.24286634,2.2843642,5.9520264,0.2788668,0.29326698,0.31939188,0.33589777,0.56931984,6.0831532,6.60987,1.9752399,7.163654,9.145181,3.1752458,3.9752498,5.4166017,5.930337,6075.7817,196668.34,858199.06,39275.668,3694210.2,12833935,63136.586,79043.87,120519.39,150286.6,23.169603,34.05964,39.355877,44.108845,49.421856,54.58512,61.021275,69.997444,81.992065,124.42134,32.65848,45.968166,0.8843403,3.6067822,2.9826076,1.7375438,1.7165654,157.31682,4.60095,267.83652,16.772402
Denmark,2004,59.233288,53.368603,0.11461135,0.24911796,0.20201822,4.0092025,5.934373,6.8739505,7.656476,8.522342,9.468361,10.566402,12.072929,14.247744,20.648222,31.367813,38.253906,43.01451,47.75772,53.368603,58.99567,66.463394,77.348274,92.466835,151738,310942,579210,2.8076053,5.753371,10.717142,30.970242,26.48544,24.189682,0.869524,1.5238043,2.5924406,6.611354,7.0674543,7.745817,1003193.6,2197568.5,4486454.5,27.984,0.06490897,0.77965254,0.7832622,7.240201,9360,27257,131140,17023,456443,1283626,17898,20648,21925,21925,0.17318445,0.5043361,2.4264934,0.31498066,8.445582,23.750963,0.33116525,0.382051,0.40568438,0.40568438,71.99841,67.75282,30.894814,70.97559,25.132809,22.600094,75.89637,69.91753,75.07997,78.98333,0.12469281,0.34170243,0.74965835,0.22355674,2.12261,5.3677387,0.2513438,0.26712018,0.30458346,0.32041854,0.7199842,6.7752824,6.1789627,2.129268,7.5398426,9.040037,3.1876473,3.4958763,5.2555976,6.5556164,6739.052,184673.88,810309.2,36246.527,3441508.5,11604027,57052.51,72182.86,115228.984,143731.89,23.747824,35.15124,40.716667,45.351826,50.480633,56.084213,62.588276,71.51193,84.39407,122.306206,32.996346,46.35544,0.84367985,3.5093982,2.9478254,1.7326074,1.7013811,157.45375,4.009806,237.514,16.638414
Denmark,2005,59.915295,53.53167,0.11633073,0.25186387,0.2008748,3.9562886,5.889047,6.8851337,7.7064157,8.489763,9.428006,10.497719,11.999006,14.186193,20.962425,31.972805,38.457283,43.7434,48.472786,53.53167,59.480446,66.663956,77.50626,93.34918,151961,322120,557440,2.8040051,5.943803,10.2859535,34.03373,26.930763,25.557405,0.9543066,1.6007098,2.6288216,7.2875295,7.208244,8.208784,1107420.2,2321919.5,4575904.5,28.066,0.06612956,0.70952326,0.7975004,7.240201,5400,30719,126655,15074,434496,1203928,15074,15074,25051,25448,0.09963283,0.5668321,2.3370545,0.2781513,8.017376,22.215029,0.2781513,0.2781513,0.4622458,0.469572,71.99378,58.564014,36.10776,58.406673,27.122702,23.878258,70.2909,75.044586,55.519974,61.52642,0.07173564,0.33195877,0.8438575,0.16245654,2.1745276,5.30456,0.1955122,0.20873444,0.25663775,0.28890932,0.7199378,5.8564014,7.221552,1.7522002,8.13681,9.551303,2.9522178,3.7522295,3.8863983,5.106693,3887.6643,179902.8,914645.7,26412.666,3535411.5,11499081,44501.73,56561.105,97358.164,129955.12,23.70422,35.284397,41.25248,46.173218,50.86667,56.48818,62.897392,71.8924,84.996994,125.59699,32.926647,46.110924,0.8578191,3.5700784,2.9196432,1.7438123,1.6742876,161.61003,4.230686,253.48282,16.731739
Denmark,2006,61.80252,54.555897,0.121708244,0.25913078,0.20246735,4.0027294,5.8429317,6.7567477,7.5782433,8.398756,9.308251,10.397896,11.905539,14.063633,21.745274,32.599476,39.06104,44.46189,49.373005,54.555897,60.52782,68.54332,79.28731,95.67305,148462,309232,548792,2.730451,5.687261,10.093141,30.707895,25.86115,24.27908,0.8384638,1.4707918,2.4505239,6.701187,7.0543914,7.947402,994871.6,2181443.5,4361470.5,28.578,0.062418655,0.5971937,0.81284606,7.240201,0,22134,111365,10603,384187,1185903,11771,11771,16298,18765,0.0,0.40708435,2.0481715,0.195007,7.065799,21.81062,0.21648742,0.21648742,0.2997532,0.3451112,,53.865944,34.199715,33.852806,27.031244,22.059578,48.88583,57.06411,55.75658,55.82502,0.0,0.21927701,0.700471,0.06601496,1.9099748,4.811332,0.105831586,0.12353652,0.16712806,0.19266215,,5.3865943,6.839943,1.0155842,8.109373,8.823832,2.0532048,2.8532054,3.9029605,4.6334767,0.0,119226.875,761730.25,10768.239,3115515.8,10464208,24168.273,33585.082,63610.45,86947.19,24.737877,36.110794,41.758404,46.835453,51.906433,57.527344,64.26161,73.57923,86.916794,134.39127,32.579407,45.67532,0.899284,3.637024,2.9348032,1.7536702,1.6735207,165.41605,5.2907305,326.98047,16.454544
Denmark,2007,62.938046,55.439575,0.12563178,0.26184258,0.1997168,3.935324,5.852155,6.8052964,7.562195,8.374806,9.226993,10.281773,11.825778,14.036183,22.099499,33.09153,40.210957,45.397495,49.84608,55.439575,61.18951,69.07788,80.4873,97.46233,151283,295140,554185,2.7700222,5.4040623,10.147232,35.10764,28.750824,25.165636,0.97248906,1.553715,2.5536165,7.7854104,7.9696674,8.371033,1177800.2,2352167.8,4639101.0,29.02,0.061077695,0.59137106,0.82660973,7.240201,0,45239,107418,4651,385211,1066972,18886,21979,27490,31781,0.0,0.82833815,1.966846,0.085158594,7.053298,19.536465,0.34580913,0.40244827,0.5033462,0.58190936,,41.606262,42.35315,14.472398,26.952198,23.576439,26.13945,34.20285,46.103233,48.725143,0.0,0.3446392,0.8330206,0.012324799,1.9010164,4.606003,0.09039188,0.13764589,0.23205937,0.28353956,,4.160626,8.47063,0.43417194,8.085659,9.430575,1.0978569,1.7101425,3.2272263,4.044187,0.0,188222.56,909898.1,2019.3336,3114685.0,10062159,20734.125,37587.223,88716.45,128528.31,24.76816,36.83232,42.831203,47.594975,52.709396,58.072887,64.71147,74.42913,88.340996,139.08992,32.529778,45.370728,0.9149048,3.6920314,2.945235,1.757992,1.6753403,172.17279,5.315073,334.5203,16.784424
Denmark,2008,62.27785,55.754395,0.11777626,0.25246271,0.20027485,3.94786,5.8967824,6.862965,7.6731405,8.524849,9.431493,10.514728,11.979611,14.127874,21.040695,33.093273,40.332672,45.303043,50.156555,55.754395,61.577835,69.75209,80.28687,97.12133,159362,311913,572125,2.9008496,5.677738,10.414355,35.157913,28.805304,25.509356,1.0198803,1.6354876,2.6566339,7.840833,8.030111,8.533552,1249530.9,2504696.2,4882258.5,29.177,0.064205855,0.6410553,0.854849,7.240201,2404,44452,122642,16301,388392,1075658,22055,23644,36207,42406,0.04376441,0.80914897,2.232445,0.29672545,7.0698752,19.580132,0.40146378,0.43039778,0.6590762,0.7719071,72.00751,53.068542,38.35787,31.072325,27.799852,23.909336,40.204563,46.56907,43.68292,46.19473,0.031510375,0.42940766,0.8563179,0.09219965,1.9654142,4.6814785,0.1614075,0.20042865,0.28790253,0.35658336,0.7200751,5.3068542,7.6715736,0.93216974,8.339956,9.563734,1.6885916,2.3284533,3.0578043,3.8341627,1731.0605,235900.28,940857.1,15195.299,3239172.2,10287307,37241.887,55053.953,110713.92,162591.5,24.586424,36.723896,42.741074,47.78667,53.09093,58.73731,65.48346,74.606445,87.98537,131.03693,32.905598,46.053707,0.8630045,3.5723562,2.9347756,1.7419493,1.6847652,168.6416,4.3369284,270.0946,16.703768
Denmark,2009,63.188366,56.461025,0.13834979,0.26701194,0.2078267,3.515117,5.6987796,6.7377753,7.5871954,8.47482,9.411377,10.478265,12.032251,14.288394,21.776026,31.795525,39.65869,45.387577,50.671577,56.461025,62.516903,70.68306,82.270035,100.07009,218600,379902,678026,3.9579213,6.878417,12.276198,40.578026,34.41588,28.808496,1.6060481,2.3672707,3.5365875,9.164308,9.715779,9.759343,2003317.6,3691043.8,6617088.5,29.531,0.07973236,0.71278834,0.8660022,7.240201,6695,72622,175366,31253,459381,1138614,35189,45380,53596,62676,0.121227115,1.3148851,3.1751473,0.5658649,8.317453,20.61551,0.63711655,0.82163906,0.97039926,1.1347921,49.008152,52.237946,42.94812,34.840603,32.19121,26.430113,47.83751,45.331253,52.069813,51.882603,0.05940683,0.6868656,1.363663,0.19714914,2.67749,5.4487014,0.30478457,0.37246007,0.5052844,0.588763,0.49008152,5.2237945,8.589623,1.0452181,9.657364,10.572045,2.0091753,2.2665627,3.644887,4.306256,3281.0957,379362.4,1506328.0,32666.203,4436409.5,12037478,70700.87,102856.62,195351.36,269898.9,22.211449,36.00966,42.5749,47.942245,53.551003,59.468952,66.21044,76.02983,90.286026,137.59915,32.013687,46.21029,0.9251094,3.9141335,3.1473012,1.7723746,1.7757539,170.51633,4.73328,299.08823,17.042746
Denmark,2010,66.32145,58.269073,0.1300616,0.2719856,0.21026836,3.723092,5.580531,6.596285,7.535003,8.350277,9.260604,10.375455,11.89862,14.148127,22.532007,32.822426,40.52743,47.068787,52.608845,58.269073,64.78816,73.24185,85.182335,104.39608,149900,387849,644781,2.7020206,6.991189,11.622529,35.001293,24.867775,25.943808,0.94574505,1.7385532,3.0153263,8.157971,7.245111,9.07033,1222879.9,2810009.0,5848376.5,30.435,0.081743695,0.5575941,0.8860149,7.240201,0,21005,109073,3178,435468,1071896,7683,7683,9999,18336,0.0,0.37862545,1.9660959,0.05729401,7.849542,19.3215,0.13848135,0.13848135,0.1802403,0.33050895,,41.02956,36.598442,21.83236,24.255636,23.707947,31.426197,42.396976,50.277714,35.21653,0.0,0.15534881,0.71956205,0.012506706,1.9039577,4.580733,0.043522216,0.05871568,0.09061924,0.11639639,,4.1029563,7.319689,0.6549708,7.276691,9.483179,1.3199002,2.119849,3.51944,2.922972,0.0,86182.59,798380.44,2081.4973,3168766.0,10164981,10140.793,16286.799,35190.88,53595.613,24.692085,37.01089,43.74752,49.973232,55.380245,61.417667,68.81152,78.91337,93.83243,149.43553,31.785189,45.682804,0.96147186,3.9425645,3.1806326,1.7916207,1.7752824,204.57619,4.9824657,330.44437,17.549541
Denmark,2011,65.26402,56.904606,0.13255976,0.27311745,0.21395943,3.7184584,5.6434484,6.602861,7.4398518,8.28284,9.259246,10.385315,11.872763,14.082639,22.712576,32.966187,40.0966,45.783512,51.28217,56.904606,63.903736,72.139465,83.28536,103.1275,166691,357492,628628,2.992348,6.4175115,11.284802,36.73907,27.870478,25.791405,1.0993614,1.7885907,2.9105089,8.362489,7.929793,8.805898,1393951.6,2834837.5,5535634.0,29.752,0.07279761,0.5689644,0.9104572,7.240201,0,44802,131596,0,408334,1103047,0,1820,32751,35108,0.0,0.8042645,2.3623443,0.0,7.330191,19.80133,0.0,0.032671813,0.5879368,0.6302387,,33.46816,37.315853,,28.000982,23.89622,,10.176128,15.610767,27.777246,0.0,0.2691717,0.8815283,0.0,2.0525277,4.7317677,0.0,0.003324713,0.0917802,0.17506345,,3.3468158,7.4631705,,8.400294,9.558488,,0.5088064,1.0927536,2.3055115,0.0,149944.05,982123.4,0.0,3430126.0,10543460,0.0,926.0277,35788.777,80941.9,24.268156,36.831413,43.092926,48.555466,54.057144,60.429565,67.77875,77.48643,91.908966,148.23141,31.687458,45.599964,0.9704313,3.9303122,3.128281,1.8122874,1.7261508,206.18808,5.0841208,331.81018,17.628456
Denmark,2012,64.8751,56.34492,0.1418312,0.2779075,0.21224092,3.6573243,5.6666794,6.5845346,7.370969,8.21952,9.172172,10.24722,11.82008,14.139091,23.12241,32.601337,39.881706,45.334892,50.23459,56.34492,62.645027,71.16915,82.88856,103.10155,167155,344164,606550,2.9894123,6.1550426,10.847583,41.469624,31.107206,27.678236,1.239697,1.9146638,3.0024176,9.346411,8.763665,9.357168,1562299.2,3016138.2,5675590.5,29.472,0.07141046,0.5781711,0.9322892,7.240201,0,73618,133654,0,408777,1126054,0,5285,9338,49174,0.0,1.3165826,2.3902702,0.0,7.3106,20.13841,0.0,0.094515115,0.16699754,0.8794279,,18.86363,44.128498,,30.267632,24.226982,,14.909374,24.742117,10.088539,0.0,0.2483564,1.0547929,0.0,2.2127428,4.8789306,0.0,0.01409193,0.041319665,0.08872171,,1.8863629,8.8257,,9.080289,9.690793,,0.74546874,1.7319481,0.83734876,0.0,138870.27,1179590.0,0.0,3711813.5,10912356,0.0,3939.8022,16172.932,41175.785,23.726927,36.762638,42.717236,47.819233,53.32422,59.50455,66.47894,76.682884,91.72749,150.00687,31.499027,45.378563,0.99325174,3.9962986,3.1624944,1.8298286,1.7283009,179.98358,5.918919,383.99048,17.203491
Denmark,2013,66.45576,57.3163,0.15371883,0.28542548,0.21683758,3.5631924,5.5352163,6.4783683,7.3051333,8.190358,9.097166,10.187488,11.754474,14.202992,23.685612,31.893223,40.291737,45.832424,51.235584,57.3163,63.627373,72.05207,85.208534,105.90085,184797,377278,675346,3.2911756,6.719198,12.027686,36.268448,28.636145,26.493711,1.1936564,1.9241173,3.1865788,8.315092,8.20659,9.111129,1536604.1,3096165.8,6153164.5,29.958,0.07978393,0.8127483,0.93964565,7.240201,13620,53151,127045,17458,454562,1089744,17458,17458,36043,43307,0.24256049,0.9465941,2.2626274,0.31091565,8.095596,19.407972,0.31091565,0.31091565,0.6419157,0.7712792,71.99792,48.657055,42.416016,83.65402,26.748022,25.19263,88.323814,90.191734,52.177242,50.29739,0.17464355,0.46058813,0.95971644,0.2600979,2.1654108,4.8893766,0.27461725,0.280425,0.3349327,0.38793507,0.7199792,4.8657055,8.483203,2.5096207,8.024406,10.077052,3.7096002,4.509587,3.652407,4.174683,9806.117,258617.11,1077748.5,43812.957,3647590.5,10981407,64762.2,78728.37,131643.7,180793.02,23.679466,36.7847,43.052486,48.546818,54.429646,60.455902,67.70172,78.11524,94.38706,157.40453,31.07227,45.24212,1.0351238,4.164311,3.3204813,1.8476567,1.797131,205.00235,5.828292,387.32355,17.85732
Denmark,2014,66.913185,57.763912,0.14961872,0.2835288,0.21355525,3.4566305,5.6411557,6.5669193,7.375394,8.182555,9.108576,10.212799,11.762669,14.134487,23.558813,33.007004,41.2336,46.730274,51.993805,57.763912,64.25562,72.69654,85.36142,105.67191,219827,382923,632289,3.895237,6.7852283,11.203897,37.732838,33.204338,30.139378,1.4697853,2.2529922,3.376784,8.718386,9.590063,10.44581,1916536.6,3672255.8,6604771.0,30.182,0.07594619,0.6196298,0.94494545,7.240201,6581,64068,156396,13732,425590,1012627,13732,13732,36877,52278,0.1166132,1.1352553,2.7712662,0.24332006,7.541276,17.943329,0.24332006,0.24332006,0.65344596,0.9263496,26.819527,36.91276,43.20221,46.502884,32.349068,26.885317,61.787163,67.90087,31.738102,30.63761,0.031274933,0.41905507,1.1972504,0.11315326,2.4395323,4.8241196,0.15034378,0.16521998,0.20739101,0.2838097,0.26819527,3.691276,8.640442,1.3950865,9.70472,10.754127,2.5950608,3.3950438,2.221667,2.5429218,1764.993,236492.67,1351330.5,19157.328,4130231.8,10889918,35635.375,46620.742,81928.42,132938.86,23.129416,37.74677,43.94135,49.35111,54.752083,60.948383,68.33709,78.70776,94.57836,157.63953,31.222654,45.218533,1.0225135,4.143129,3.2014997,1.829376,1.7500502,218.42357,5.7229257,382.93915,17.835888
